0.01	0.43
0.01	0.39
0	0.4
0.01	0.41
0	0.51
0.01	0.53
0	0.58
0	0.52
0.01	0.54
0.01	0.52
0	0.51
0.01	0.56
0	0.56
0.01	0.53
0	0.55
0.01	0.53
0.01	0.54
0	0.54
0	0.56
0.01	0.54
0	0.55
0.01	0.57
0.01	0.53
0	0.53
0.01	0.55
0	0.55
0	0.54
0	0.54
0.01	0.51
0	0.57
0.01	0.58
0	0.54
0	0.55
0.01	0.54
0	0.54
0.01	0.54
0.01	0.55
0	0.55
0.01	0.54
0	0.55
0.01	0.53
0.01	0.58
0	0.52
0.01	0.58
0	0.53
0.01	0.56
0	0.53
0	0.56
0.01	0.6
0.01	0.55
0	0.56
0.01	0.55
0	0.57
0.01	0.56
0	0.54
0.01	0.56
0	0.57
0.01	0.5
0	0.51
0.01	0.59
0	0.51
0.01	0.56
0.01	0.56
0	0.55
0	0.53
0.01	0.54
0	0.53
0	0.59
0.01	0.58
0.01	0.57
0	0.58
0.01	0.55
0.01	0.56
0	0.55
0.01	0.55
0	0.55
0.01	0.55
0	0.55
0	0.61
0.01	0.53
0.01	0.55
0	0.57
0	0.56
0.01	0.57
0	0.54
0.01	0.58
0	0.6
0	0.59
0.01	0.54
0	0.56
0	0.56
0.01	0.56
0	0.55
