0.04	0.18
0.06	0.35
0.04	0.28
0.06	0.29
0.05	0.31
0.05	0.26
0.02	0.15
0.08	0.31
0.06	0.36
0.06	0.24
0.03	0.19
0.06	0.33
0.06	0.3
0.06	0.26
0.03	0.15
0.07	0.33
0.06	0.28
0.06	0.32
0.05	0.23
0.04	0.2
0.05	0.29
0.03	0.16
0.07	0.31
0.05	0.24
0.06	0.29
0.03	0.21
0.06	0.29
0.03	0.24
0.07	0.3
0.06	0.3
0.04	0.2
0.06	0.27
0.03	0.18
0.08	0.3
0.05	0.29
0.05	0.22
0.03	0.2
0.09	0.34
0.07	0.31
0.05	0.35
0.04	0.24
0.05	0.29
0.04	0.16
0.07	0.32
0.05	0.3
0.04	0.16
0.07	0.34
0.05	0.31
0.07	0.29
0.04	0.18
0.07	0.37
0.06	0.34
0.05	0.22
0.05	0.26
0.06	0.33
0.05	0.25
0.04	0.21
0.06	0.26
0.05	0.28
0.05	0.18
0.04	0.25
0.06	0.28
0.07	0.28
0.04	0.18
0.04	0.28
0.05	0.25
0.05	0.21
0.08	0.3
0.05	0.27
0.06	0.29
0.07	0.3
0.07	0.33
0.03	0.17
0.06	0.22
0.04	0.19
0.06	0.33
0.06	0.3
0.06	0.26
0.04	0.16
0.07	0.29
0.05	0.29
0.04	0.13
0.06	0.28
0.06	0.32
0.07	0.27
0.02	0.1
0.06	0.3
0.06	0.31
0.04	0.3
0.05	0.19
0.05	0.29
0.06	0.29
0.05	0.25
0.05	0.22
0.06	0.29
0.05	0.27
0.04	0.22
0.07	0.32
0.03	0.18
0.05	0.32
0.04	0.24
0.07	0.32
0.04	0.18
0.09	0.35
0.04	0.21
0.04	0.14
0.06	0.3
0.08	0.35
0.04	0.22
0.04	0.17
0.08	0.34
0.06	0.34
0.03	0.13
0.07	0.24
0.06	0.3
0.06	0.34
0.03	0.13
0.04	0.23
0.08	0.31
0.07	0.34
0.06	0.15
0.04	0.22
0.06	0.31
0.07	0.31
0.06	0.27
0.07	0.29
0.04	0.21
0.07	0.35
0.05	0.22
0.04	0.17
0.09	0.29
0.08	0.35
0.04	0.25
0.03	0.14
0.07	0.35
0.06	0.27
0.02	0.13
0.04	0.27
0.06	0.33
0.08	0.33
0.04	0.26
0.03	0.14
0.06	0.3
0.07	0.31
0.06	0.25
0.03	0.21
0.05	0.22
0.07	0.35
0.06	0.25
0.06	0.25
0.06	0.3
0.07	0.37
0.04	0.19
0.06	0.3
0.07	0.35
0.06	0.32
0.01	0.07
0.06	0.22
0.05	0.27
0.06	0.32
0.04	0.22
0.06	0.26
0.06	0.32
0.05	0.27
0.04	0.22
0.06	0.33
0.04	0.24
0.05	0.25
0.04	0.18
0.07	0.29
0.05	0.23
0.03	0.13
0.06	0.32
0.07	0.29
0.04	0.23
0.03	0.14
0.08	0.34
0.07	0.35
0.05	0.25
0.07	0.32
0.04	0.16
0.06	0.31
0.06	0.28
0.03	0.16
0.05	0.3
0.07	0.31
0.05	0.24
0.05	0.2
0.03	0.22
0.06	0.34
0.06	0.22
0.06	0.33
0.03	0.16
0.08	0.35
0.06	0.27
0.06	0.31
0.05	0.31
0.07	0.32
0.02	0.08
0.07	0.3
0.03	0.12
0.06	0.28
0.04	0.14
0.07	0.33
0.07	0.29
0.05	0.19
0.06	0.25
0.07	0.31
0.04	0.16
0.08	0.33
0.05	0.26
0.04	0.21
0.06	0.25
0.09	0.34
0.04	0.27
0.06	0.25
0.05	0.26
0.05	0.2
0.05	0.25
0.05	0.28
0.07	0.32
0.07	0.32
0.05	0.23
0.02	0.12
0.03	0.12
0.06	0.29
0.06	0.31
0.06	0.29
0.04	0.14
0.06	0.32
0.07	0.31
0.04	0.24
0.04	0.16
0.07	0.29
0.07	0.3
0.06	0.24
0.06	0.32
0.03	0.16
0.08	0.27
0.04	0.24
0.05	0.16
0.06	0.28
0.06	0.33
0.04	0.2
0.04	0.17
0.05	0.25
0.06	0.36
0.06	0.29
0.03	0.15
0.08	0.31
0.08	0.36
0.05	0.27
0.05	0.2
0.08	0.33
0.07	0.33
0.07	0.28
0.03	0.17
0.06	0.34
0.07	0.31
0.04	0.23
0.04	0.17
0.07	0.34
0.07	0.3
0.08	0.33
0.04	0.21
0.04	0.2
0.04	0.26
0.06	0.33
0.04	0.23
0.04	0.19
0.06	0.27
0.06	0.32
0.05	0.26
0.07	0.33
0.06	0.23
0.05	0.23
0.06	0.26
0.03	0.15
0.07	0.32
0.08	0.35
0.05	0.26
0.07	0.29
0.03	0.2
0.06	0.32
0.07	0.28
0.06	0.33
0.03	0.16
0.07	0.35
0.04	0.26
0.03	0.18
0.06	0.31
